ProductID,Date,Zip,Units,Revenue
1116,2019-03-29,50251,1,262.447500
1116,2019-03-29,53954,1,262.447500
1116,2019-03-29,91722,1,262.447500
1116,2019-03-30,53207,1,262.447500
1116,2019-03-30,56315,1,267.697500
1116,2019-03-30,96150,1,262.447500
1116,2019-03-31,08844,1,267.697500
1116,2019-03-31,32666,1,267.697500
1116,2019-03-31,70528,1,262.447500
1116,2019-03-31,91362,1,267.697500
1116,2019-03-31,92345,1,267.697500
1116,2019-03-31,95311,1,267.697500
1116,2019-04-01,29072,1,267.697500
1116,2019-04-01,76060,1,267.697500
1116,2019-04-01,84129,1,262.447500
1116,2019-04-01,86303,1,262.447500
1116,2019-04-01,92231,1,262.447500
1116,2019-04-04,21074,1,267.697500
1116,2019-04-04,85353,1,267.697500
1116,2019-04-04,90660,1,262.447500
1116,2019-04-04,92591,1,262.447500
1116,2019-04-06,53954,1,267.697500
1116,2019-04-06,70359,1,267.697500
1116,2019-04-08,64772,1,262.447500
1116,2019-04-08,67860,1,262.447500
1116,2019-04-08,84043,1,262.447500
1116,2019-04-08,92587,1,267.697500
1116,2019-04-11,24739,1,267.697500
1116,2019-04-11,25403,1,267.697500
1116,2019-04-11,55003,1,267.697500
1116,2019-04-11,55044,1,267.697500
1116,2019-04-11,55435,1,267.697500
1116,2019-04-11,76016,1,262.447500
1116,2019-04-11,95682,1,267.697500
1116,2019-04-12,76357,1,262.447500
1116,2019-04-13,76049,1,262.447500
1116,2019-04-13,83355,1,262.447500
1116,2019-04-13,89436,1,267.697500
1116,2019-04-13,95762,1,262.447500
1116,2019-04-15,39443,1,267.697500
1116,2019-04-18,55350,1,262.447500
1116,2019-04-18,56303,1,267.697500
1116,2019-04-18,72020,1,262.447500
1116,2019-04-18,93274,1,262.447500
1116,2019-04-19,02817,1,262.447500
1116,2019-04-19,59855,1,267.697500
1116,2019-04-20,32828,1,267.697500
1116,2019-04-20,92057,1,267.697500
1116,2019-04-20,92277,1,267.697500
1116,2019-04-20,93307,1,267.697500
1116,2019-04-21,20002,1,262.447500
1116,2019-04-21,84040,1,262.447500
1116,2019-04-22,25601,1,267.697500
1116,2019-04-22,75766,1,262.447500
1116,2019-04-25,39443,1,267.697500
1116,2019-04-25,53590,1,262.447500
1116,2019-04-25,77461,1,267.697500
1116,2019-04-26,42123,1,267.697500
1116,2019-04-26,79083,1,262.447500
1116,2019-04-26,85730,1,267.697500
1116,2019-04-27,08053,1,267.697500
1116,2019-04-27,94591,1,262.447500
1116,2019-04-28,02035,1,262.447500
1116,2019-04-29,33426,1,267.697500
1116,2019-04-29,37725,1,262.447500
1116,2019-04-29,55604,1,262.447500
1116,2019-04-29,66215,1,262.447500
1116,2019-04-29,68310,1,262.447500
1116,2019-05-02,07002,1,267.697500
1116,2019-05-02,38330,1,262.447500
1116,2019-05-02,58601,1,262.447500
1116,2019-05-02,59714,1,262.447500
1116,2019-05-02,75160,1,267.697500
1116,2019-05-02,75935,1,262.447500
1116,2019-05-03,21220,1,267.697500
1116,2019-05-04,33782,1,267.697500
1116,2019-05-04,92311,1,267.697500
1116,2019-05-04,99515,1,267.697500
1116,2019-05-09,25414,1,267.697500
1116,2019-05-09,55359,1,262.447500
1116,2019-05-09,56301,1,262.447500
1116,2019-05-09,84015,1,262.447500
1116,2019-05-09,89423,1,267.697500
1116,2019-05-09,91732,1,267.697500
1116,2019-05-09,95630,1,267.697500
1116,2019-05-10,02891,1,267.697500
1116,2019-05-13,35071,2,535.395000
1116,2019-05-13,54601,1,262.447500
1116,2019-05-13,55044,1,267.697500
1116,2019-05-13,55435,1,267.697500
1116,2019-05-13,75211,1,262.447500
1116,2019-05-16,32738,1,267.697500
1116,2019-05-16,94579,1,267.697500
1116,2019-05-18,25601,1,267.697500
1116,2019-05-18,91354,1,262.447500
1116,2019-05-20,29566,1,262.447500
1116,2019-05-20,34251,1,267.697500
1116,2019-05-20,52309,1,262.447500
1116,2019-05-20,97477,1,267.697500
1116,2019-05-23,55305,1,267.697500
1116,2019-05-23,55408,1,267.697500
1116,2019-05-23,87123,1,267.697500
1116,2019-05-23,89146,2,524.895000
1116,2019-05-26,20685,1,267.697500
1116,2019-05-26,37664,1,267.697500
1116,2019-05-26,37725,1,262.447500
1116,2019-05-26,85310,1,267.697500
1116,2019-05-26,92374,1,267.697500
1116,2019-05-27,02914,1,262.447500
1116,2019-05-31,06239,1,267.697500
1116,2019-05-31,08204,1,262.447500
1116,2019-05-31,20744,1,267.697500
1116,2019-05-31,32570,1,267.697500
1116,2019-05-31,40229,1,262.447500
1116,2019-05-31,52732,1,262.447500
1116,2019-05-31,55765,1,262.447500
1116,2019-05-31,58278,1,262.447500
1116,2019-05-31,67120,1,267.697500
1116,2019-05-31,68116,1,267.697500
1116,2019-05-31,76052,1,267.697500
1116,2019-05-31,82520,1,262.447500
1116,2019-05-31,92376,1,267.697500
1116,2019-05-31,95672,1,267.697500
1116,2019-06-01,54304,1,267.697500
1116,2019-06-01,84664,1,262.447500
1116,2019-06-02,59911,1,267.697500
1116,2019-06-02,92024,1,262.447500
1116,2019-06-03,58579,1,267.697500
1116,2019-06-06,35603,1,267.697500
1116,2019-06-06,55353,1,267.697500
1116,2019-06-06,63070,1,267.697500
1116,2019-06-06,84081,1,262.447500
1116,2019-06-06,89521,1,267.697500
1116,2019-06-06,97708,1,262.447500
1116,2019-06-07,34232,1,267.697500
1116,2019-06-07,75119,1,262.447500
1116,2019-06-07,84065,1,267.697500
1116,2019-06-08,32579,1,267.697500
1116,2019-06-08,42404,1,262.447500
1116,2019-06-08,92009,1,267.697500
1116,2019-06-10,41522,1,267.697500
1116,2019-06-13,73065,1,267.697500
1116,2019-06-13,82601,1,262.447500
1116,2019-06-13,88021,1,267.697500
1116,2019-06-14,92509,1,267.697500
1116,2019-06-17,02842,1,262.447500
1116,2019-06-17,95490,1,267.697500
1116,2019-06-20,97302,1,262.447500
1116,2019-06-21,58251,1,262.447500
1116,2019-06-22,63383,1,267.697500
1116,2019-06-22,64850,1,267.697500
1116,2019-06-22,86404,1,267.697500
1116,2019-06-24,34119,1,267.697500
1116,2019-06-24,50229,1,267.697500
1116,2019-06-27,25313,1,267.697500
1116,2019-06-27,57760,1,267.697500
1116,2019-06-27,89149,1,262.447500
1116,2019-06-28,42717,1,267.697500
1116,2019-06-28,58801,1,267.697500
1116,2019-06-28,79022,1,267.697500
1116,2019-06-29,25314,1,267.697500
1116,2019-06-29,59917,1,267.697500
1116,2019-06-30,92392,1,267.697500
1116,2019-07-06,01056,1,267.697500
1116,2019-07-06,71111,1,267.697500
1116,2019-07-06,86001,1,262.447500
1116,2019-07-06,92201,1,267.697500
1116,2019-07-06,92557,1,262.447500
1116,2019-07-06,97702,1,267.697500
1116,2019-07-11,21221,1,267.697500
1116,2019-07-11,85392,1,267.697500
1116,2019-07-11,92562,1,267.697500
1116,2019-07-12,05733,1,267.697500
1116,2019-07-12,06420,1,267.697500
1116,2019-07-13,37323,1,267.697500
1116,2019-07-13,42633,1,262.447500
1116,2019-07-14,08021,1,267.697500
1116,2019-07-14,33193,1,267.697500
1116,2019-07-15,29010,1,267.697500
1116,2019-07-18,25427,1,267.697500
1116,2019-07-18,33914,1,267.697500
1116,2019-07-18,72019,1,267.697500
1116,2019-07-18,97141,1,267.697500
1116,2019-07-19,06351,1,267.697500
1116,2019-07-19,92359,1,267.697500
1116,2019-07-21,92106,1,267.697500
1116,2019-07-22,37938,1,267.697500
1116,2019-07-22,66933,1,267.697500
1116,2019-07-25,67669,1,267.697500
1116,2019-07-25,75061,1,262.447500
1116,2019-07-25,79821,1,267.697500
1116,2019-07-25,92241,1,267.697500
1116,2019-07-25,93065,1,267.697500
1116,2019-07-26,06516,1,267.697500
1116,2019-07-26,93906,1,262.447500
1116,2019-07-27,08332,1,267.697500
1116,2019-07-27,32904,1,262.447500
1116,2019-07-28,06057,1,267.697500
1116,2019-07-28,77433,1,267.697500
1116,2019-07-28,86326,1,262.447500
1116,2019-07-29,29330,1,262.447500
1116,2019-07-29,73160,1,267.697500
1116,2019-07-29,92807,1,267.697500
1116,2019-07-29,97062,1,267.697500
1116,2019-08-01,02062,1,267.697500
1116,2019-08-01,21133,1,267.697500
1116,2019-08-01,53128,1,267.697500
1116,2019-08-01,54020,1,262.447500
1116,2019-08-02,77429,1,267.697500
1116,2019-08-02,84107,1,267.697500
1116,2019-08-02,92373,1,267.697500
1116,2019-08-03,97055,1,267.697500
1116,2019-08-09,34476,1,267.697500
1116,2019-08-10,92395,1,267.697500
1116,2019-08-11,38851,1,267.697500
1116,2019-08-15,67448,1,262.447500
1116,2019-08-15,91950,1,267.697500
1116,2019-08-15,92399,1,267.697500
1116,2019-08-15,92833,1,267.697500
1116,2019-08-16,92382,1,267.697500
1116,2019-08-17,76258,1,267.697500
1116,2019-08-18,95691,1,267.697500
1116,2019-08-19,90814,1,262.447500
1116,2019-08-22,38016,1,262.447500
1116,2019-08-22,38201,1,262.447500
1116,2019-08-23,68048,1,267.697500
1116,2019-08-23,95682,1,267.697500
1116,2019-08-25,06484,1,262.447500
1116,2019-08-25,25183,1,267.697500
1116,2019-08-25,92211,1,267.697500
1116,2019-08-29,85122,1,262.447500
1116,2019-08-30,02891,1,267.697500
1116,2019-08-31,50158,1,267.697500
1116,2019-09-01,33542,1,267.697500
1116,2019-09-01,76049,1,262.447500
1116,2019-09-01,83709,1,267.697500
1116,2019-09-02,21216,1,267.697500
1116,2019-09-02,55350,1,262.447500
1116,2019-09-02,92626,1,262.447500
1116,2019-09-06,83686,1,267.697500
1116,2019-09-06,89431,1,267.697500
1116,2019-09-08,33852,1,267.697500
1116,2019-09-08,83301,1,262.447500
1116,2019-09-08,84092,1,267.697500
1116,2019-09-09,32256,1,262.447500
1116,2019-09-09,67846,1,262.447500
1116,2019-09-12,91343,1,267.697500
1116,2019-09-13,76018,1,262.447500
1116,2019-09-13,92563,2,535.395000
1116,2019-09-14,85212,1,267.697500
1116,2019-09-15,59330,1,262.447500
1116,2019-09-15,85255,1,267.697500
1116,2019-09-20,47933,1,262.447500
1116,2019-09-21,68701,1,262.447500
1116,2019-09-22,75173,1,267.697500
1116,2019-09-23,76258,2,535.395000
1116,2019-09-23,92373,2,535.395000
1116,2019-09-26,26505,1,267.697500
1116,2019-09-26,36092,1,267.697500
1116,2019-09-26,92592,1,262.447500
1116,2019-09-28,02649,1,267.697500
1116,2019-09-28,47348,1,267.697500
1116,2019-09-28,91750,1,262.447500
1116,2019-09-29,07901,1,267.697500
1116,2019-09-29,71635,1,267.697500
1116,2019-09-29,96035,1,262.447500
1116,2019-09-30,02571,1,267.697500
1116,2019-09-30,78427,1,267.697500
1116,2019-09-30,85710,1,262.447500
1116,2019-10-04,35640,1,267.697500
1116,2019-10-04,71635,1,267.697500
1116,2019-10-05,34610,1,267.697500
1116,2019-10-05,78427,1,267.697500
1116,2019-10-06,06067,1,267.697500
1116,2019-10-06,67748,1,267.697500
1116,2019-10-06,88230,1,267.697500
1116,2019-10-07,57401,1,267.697500
1116,2019-10-10,91016,1,267.697500
1116,2019-10-14,52147,1,267.697500
1116,2019-10-14,75605,1,267.697500
1116,2019-10-14,93960,1,262.447500
1116,2019-10-17,20616,1,267.697500
1116,2019-10-17,77461,1,267.697500
1116,2019-10-19,92571,1,267.697500
1116,2019-10-20,24970,1,262.447500
1116,2019-10-21,78749,1,267.697500
1116,2019-10-21,85308,1,267.697500
1116,2019-10-24,99705,1,267.697500
1116,2019-10-26,91301,1,267.697500
1116,2019-10-28,06370,1,267.697500
1116,2019-10-28,19720,1,267.697500
1116,2019-10-28,33844,1,262.447500
1116,2019-10-31,02571,1,267.697500
1116,2019-10-31,92587,1,262.447500
1116,2019-10-31,95123,1,267.697500
1116,2019-11-02,92626,1,267.697500
1116,2019-11-02,92880,1,262.447500
1116,2019-11-04,55350,1,267.697500
1116,2019-11-04,76487,1,262.447500
1116,2019-11-07,01747,1,267.697500
1116,2019-11-08,38401,1,267.697500
1116,2019-11-08,95361,1,262.447500
1116,2019-11-08,97759,1,262.447500
1116,2019-11-09,06824,1,267.697500
1116,2019-11-10,92532,1,267.697500
1116,2019-11-10,92536,1,262.447500
1116,2019-11-11,46303,1,267.697500
1116,2019-11-14,46552,1,262.447500
1116,2019-11-14,85613,1,262.447500
1116,2019-11-15,92056,1,262.447500
1116,2019-11-17,92886,1,267.697500
1116,2019-11-17,95240,1,267.697500
1116,2019-11-21,92584,1,267.697500
1116,2019-11-23,96019,1,267.697500
1116,2019-11-28,36544,1,267.697500
1116,2019-11-28,73503,1,267.697500
1116,2019-11-29,02879,1,262.447500
1116,2019-11-29,59404,1,267.697500
1116,2019-11-30,46202,1,267.697500
1116,2019-11-30,78040,1,267.697500
1116,2019-11-30,78163,1,262.447500
1116,2019-11-30,78577,1,262.447500
1116,2019-11-30,97526,1,267.697500
1116,2019-12-02,07421,1,267.697500
1116,2019-12-07,90606,1,267.697500
1116,2019-12-08,39503,1,262.447500
1116,2019-12-09,97045,1,267.697500
1116,2019-12-12,92069,1,262.447500
1116,2019-12-15,64504,1,267.697500
1116,2019-12-16,65619,1,267.697500
1116,2019-12-16,68523,1,267.697500
1116,2019-12-19,63128,1,267.697500
1116,2019-12-19,78664,1,267.697500
1116,2019-12-19,79835,1,267.697500
1116,2019-12-19,95684,1,267.697500
1116,2019-12-20,47441,1,267.697500
1116,2019-12-20,95648,1,267.697500
1116,2019-12-21,91724,1,267.697500
1116,2019-12-27,06355,1,267.697500
1116,2019-12-27,21090,1,267.697500
1116,2019-12-27,35150,1,267.697500
1116,2019-12-27,78539,1,262.447500
1116,2019-12-27,87701,1,262.447500
1116,2019-12-27,89143,1,267.697500
1116,2019-12-27,92082,1,267.697500
1116,2019-12-28,33547,1,267.697500
1116,2019-12-28,37101,1,267.697500
1116,2019-12-28,92336,1,262.447500
1116,2019-12-29,83210,1,267.697500
1116,2019-12-29,94536,1,262.447500
1116,2019-12-29,95687,1,262.447500
1116,2021-01-03,33844,1,267.697500
1116,2021-01-03,92064,1,262.447500
1116,2021-01-03,92065,1,267.697500
1116,2021-01-04,33470,1,267.697500
1116,2021-01-04,68845,1,267.697500
1116,2021-01-09,52060,1,267.697500
1116,2021-01-09,54729,1,267.697500
1116,2021-01-10,76034,1,262.447500
1116,2021-01-11,36561,1,267.697500
1116,2021-01-13,24901,1,262.447500
1116,2021-01-16,02790,1,267.697500
1116,2021-01-17,92691,2,535.395000
1116,2021-01-18,65240,1,267.697500
1116,2021-01-19,54016,1,262.447500
1116,2021-01-19,54130,1,267.697500
1116,2021-01-19,83338,1,267.697500
1116,2021-01-20,33993,1,267.697500
1116,2021-01-20,82009,1,267.697500
1116,2021-01-23,78041,1,267.697500
1116,2021-01-24,42167,1,267.697500
1116,2021-01-25,08080,1,267.697500
1116,2021-01-25,84067,1,262.447500
1116,2021-01-26,92881,1,267.697500
1116,2021-01-27,95454,1,267.697500
1116,2021-01-30,06492,1,262.447500
1116,2021-01-30,78413,1,267.697500
1116,2021-01-31,54230,1,267.697500
1116,2021-01-31,71671,1,262.447500
1116,2021-01-31,94565,1,267.697500
1116,2021-02-03,34482,1,267.697500
1116,2021-02-06,73840,1,267.697500
1116,2021-02-06,92886,1,267.697500
1116,2021-02-07,72756,1,267.697500
1116,2021-02-08,85338,1,267.697500
1116,2021-02-08,90701,1,267.697500
1116,2021-02-08,92870,1,267.697500
1116,2021-02-09,87105,1,262.447500
1116,2021-02-09,96130,1,267.697500
1116,2021-02-13,57747,1,267.697500
1116,2021-02-13,91763,2,535.395000
1116,2021-02-15,55350,1,262.447500
1116,2021-02-17,85338,1,267.697500
1116,2021-02-21,33852,1,267.697500
1116,2021-02-21,89512,1,262.447500
1116,2021-02-22,01535,1,267.697500
1116,2021-02-22,08741,1,267.697500
1116,2021-02-22,32114,1,267.697500
1116,2021-02-22,53144,1,267.697500
1116,2021-02-23,40701,1,259.822500
1116,2021-02-23,97756,1,262.447500
1116,2021-02-24,91773,1,267.697500
1116,2021-02-27,32804,1,267.697500
1116,2021-02-27,72390,1,267.697500
1116,2021-02-27,76028,1,267.697500
1116,2021-02-27,84050,1,262.447500
1116,2021-02-28,08081,1,267.697500
1116,2021-02-28,34772,1,267.697500
1116,2021-02-28,67212,1,262.447500
1116,2021-02-28,90008,1,267.697500
1116,2021-02-28,95327,1,267.697500
1116,2021-03-01,38242,1,267.697500
1116,2021-03-01,47523,1,267.697500
1116,2021-03-01,50125,1,267.697500
1116,2021-03-01,68521,1,267.697500
1116,2021-03-01,92562,1,267.697500
1116,2021-03-01,94507,1,262.447500
1116,2021-03-03,33068,1,267.697500
1116,2021-03-08,91303,1,267.697500
1116,2021-03-08,96122,1,267.697500
1116,2021-03-09,64123,1,262.447500
1116,2021-03-09,65201,1,267.697500
1116,2021-03-10,34606,1,267.697500
1116,2021-03-14,75949,1,262.447500
1116,2021-03-15,86004,1,262.447500
1116,2021-03-15,86335,1,267.697500
1116,2021-03-17,07650,1,267.697500
1116,2021-03-17,29710,1,267.697500
1116,2021-03-17,93630,1,267.697500
1116,2021-03-20,79118,1,267.697500
1116,2021-03-21,56011,1,262.447500
1116,2021-03-21,65047,1,262.447500
1116,2021-03-21,65401,1,267.697500
1116,2021-03-21,72011,1,267.697500
1116,2021-03-24,02746,1,267.697500
1116,2021-03-24,89509,1,267.697500
1116,2021-03-27,55373,1,262.447500
1116,2021-03-27,70726,1,262.447500
1116,2021-03-28,06026,1,267.697500
1116,2021-03-28,92376,1,267.697500
1116,2021-03-28,95688,1,262.447500
1116,2021-03-29,87121,1,262.447500
1116,2021-03-30,39601,1,267.697500
1116,2021-03-30,40360,1,267.697500
1116,2021-03-30,78006,1,267.697500
1116,2021-03-31,55025,1,267.697500
1116,2021-03-31,77493,1,267.697500
1116,2021-03-31,95630,1,267.697500
1116,2021-03-31,95677,1,267.697500
1116,2021-03-31,95747,1,267.697500
1116,2021-04-03,21205,1,267.697500
1116,2021-04-03,26106,1,267.697500
1116,2021-04-03,47001,1,262.447500
1116,2021-04-04,55082,1,262.447500
1116,2021-04-04,55427,1,262.447500
1116,2021-04-04,89433,1,267.697500
1116,2021-04-05,06450,1,267.697500
1116,2021-04-05,84620,1,262.447500
1116,2021-04-06,63090,1,267.697500
1116,2021-04-10,64086,1,262.447500
1116,2021-04-11,46327,1,267.697500
1116,2021-04-11,95602,1,267.697500
1116,2021-04-12,84770,1,262.447500
1116,2021-04-13,87114,1,262.447500
1116,2021-04-17,55362,1,267.697500
1116,2021-04-17,92069,1,267.697500
1116,2021-04-17,97701,1,267.697500
1116,2021-04-18,32810,1,267.697500
1116,2021-04-18,74048,1,262.447500
1116,2021-04-19,02822,1,262.447500
1116,2021-04-19,06611,1,262.447500
1116,2021-04-19,56069,1,262.447500
1116,2021-04-20,84118,1,267.697500
1116,2021-04-21,97361,1,262.447500
1116,2021-04-24,64082,1,267.697500
1116,2021-04-24,76258,1,267.697500
1116,2021-04-24,84628,1,267.697500
1116,2021-04-25,01057,1,267.697500
1116,2021-04-25,08050,1,267.697500
1116,2021-04-25,90275,1,267.697500
1116,2021-04-25,92395,1,267.697500
1116,2021-04-26,53004,1,267.697500
1116,2021-04-26,56288,1,262.447500
1116,2021-04-26,79124,1,267.697500
1116,2021-04-27,97306,1,262.447500
1116,2021-04-28,02830,1,267.697500
1116,2021-05-01,97720,1,267.697500
1116,2021-05-02,56303,1,267.697500
1116,2021-05-09,32909,1,267.697500
1116,2021-05-09,82053,1,267.697500
1116,2021-05-15,77656,1,267.697500
1116,2021-05-17,06374,1,267.697500
1116,2021-05-17,77478,1,267.697500
1116,2021-05-18,84065,1,267.697500
1116,2021-05-19,68505,1,267.697500
1116,2021-05-19,68873,1,267.697500
1116,2021-05-19,84601,1,267.697500
1116,2021-05-23,92688,1,267.697500
1116,2021-05-24,97702,1,267.697500
1116,2021-05-25,06260,1,267.697500
1116,2021-05-26,65775,1,262.447500
1116,2021-05-31,37091,1,267.697500
1116,2021-06-01,26143,1,267.697500
1116,2021-06-06,50273,1,267.697500
1116,2021-06-07,77449,1,267.697500
1116,2021-06-13,57445,1,267.697500
1116,2021-06-13,78041,1,267.697500
1116,2021-06-16,21219,1,267.697500
1116,2021-06-16,53806,1,262.447500
1116,2021-06-20,93924,1,267.697500
1116,2021-06-21,08094,1,267.697500
1116,2021-06-23,72390,1,267.697500
1116,2021-06-26,38732,1,267.697500
1116,2021-06-27,91387,1,267.697500
1116,2021-06-29,26554,1,267.697500
1116,2021-06-29,71467,1,267.697500
1116,2021-07-05,06795,1,267.697500
1116,2021-07-05,32169,1,267.697500
1116,2021-07-05,93210,1,267.697500
1116,2021-07-11,69101,1,262.447500
1116,2021-07-14,83301,1,262.447500
1116,2021-07-14,92083,1,267.697500
1116,2021-07-17,55045,1,262.447500
1116,2021-07-18,78945,1,267.697500
1116,2021-07-19,34777,1,267.697500
1116,2021-07-21,06422,1,267.697500
1116,2021-07-21,37098,1,262.447500
1116,2021-07-25,33931,1,267.697500
1116,2021-07-25,70525,1,267.697500
1116,2021-07-31,02038,1,267.697500
1116,2021-07-31,32909,1,267.697500
1116,2021-07-31,70401,1,267.697500
1116,2021-07-31,85745,1,267.697500
1116,2021-08-10,92503,1,267.697500
1116,2021-08-14,56201,1,267.697500
1116,2021-08-17,07657,1,267.697500
1116,2021-08-17,37160,1,267.697500
1116,2021-08-22,08203,1,267.697500
1116,2021-08-25,77535,1,267.697500
1116,2021-08-31,37082,1,267.697500
1116,2021-08-31,40744,1,262.447500
1116,2021-08-31,92555,1,267.697500
1116,2021-08-31,93103,1,262.447500
1116,2021-09-07,55045,1,262.447500
1116,2021-09-11,40014,1,262.447500
1116,2021-09-12,34201,1,267.697500
1116,2021-09-12,76823,1,267.697500
1116,2021-09-19,64844,1,267.697500
1116,2021-09-19,68924,1,267.697500
1116,2021-09-20,07747,1,267.697500
1116,2021-09-22,59102,1,267.697500
1116,2021-09-25,01062,1,267.697500
1117,2020-01-05,02359,1,309.697500
1117,2020-01-05,06238,1,309.697500
1117,2020-01-05,07438,1,309.697500
1117,2020-01-05,08533,1,309.697500
1117,2020-01-05,08724,1,309.697500
1117,2020-01-05,21093,1,309.697500
1117,2020-01-05,32158,1,309.697500
1117,2020-01-05,34241,1,309.697500
1117,2020-01-05,40353,1,309.697500
1117,2020-01-05,67546,1,309.697500
1117,2020-01-05,76689,1,309.697500
1117,2020-01-05,77450,1,309.697500
1117,2020-01-05,77504,1,309.697500
1117,2020-01-05,85365,1,309.697500
1117,2020-01-05,91950,1,309.697500
1117,2020-01-05,92392,1,309.697500
1117,2020-01-05,95376,1,309.697500
1117,2020-01-06,21014,1,309.697500
1117,2020-01-06,53550,1,309.697500
1117,2020-01-06,73003,1,309.697500
1117,2020-01-07,01603,1,309.697500
1117,2020-01-07,92801,1,309.697500
1117,2020-01-07,95350,1,309.697500
1117,2020-01-08,53185,1,309.697500
1117,2020-01-08,85730,1,309.697500
1117,2020-01-12,90603,1,309.697500
1117,2020-01-12,91342,1,309.697500
1117,2020-01-12,92562,1,309.697500
1117,2020-01-13,84770,1,309.697500
1117,2020-01-13,92345,1,309.697500
1117,2020-01-13,94019,1,309.697500
1117,2020-01-13,95677,1,309.697500
1117,2020-01-15,93312,1,309.697500
1117,2020-01-15,93611,1,309.697500
1117,2020-01-21,50316,1,309.697500
1117,2020-01-22,26651,1,309.697500
1117,2020-01-22,72120,1,309.697500
1117,2020-01-22,92683,1,309.697500
1117,2020-01-23,59925,1,309.697500
1117,2020-01-23,85027,3,929.092500
1117,2020-01-26,84779,1,309.697500
1117,2020-01-26,87002,1,309.697500
1117,2020-01-27,70570,1,309.697500
1117,2020-01-27,92585,1,309.697500
1117,2020-01-27,95678,1,309.697500
1117,2020-01-28,68503,1,309.697500
1117,2020-01-28,84333,1,309.697500
1117,2020-01-28,87413,1,309.697500
1117,2020-01-28,89145,1,309.697500
1117,2020-01-28,92879,1,309.697500
1117,2020-01-29,85143,1,309.697500
1117,2020-01-29,92260,1,309.697500
1117,2020-01-29,92646,1,309.697500
1117,2020-01-30,20815,1,309.697500
1117,2020-01-30,35160,1,309.697500
1117,2020-01-30,76544,1,309.697500
1117,2020-02-02,29651,1,309.697500
1117,2020-02-02,50125,1,309.697500
1117,2020-02-03,53144,1,309.697500
1117,2020-02-04,93654,1,309.697500
1117,2020-02-05,97527,1,309.697500
1117,2020-02-06,84628,1,309.697500
1117,2020-02-11,76384,1,309.697500
1117,2020-02-11,95437,1,309.697500
1117,2020-02-12,75662,1,309.697500
1117,2020-02-13,06824,1,309.697500
1117,2020-02-17,71603,1,309.697500
1117,2020-02-19,83301,1,309.697500
1117,2020-02-20,93534,1,309.697500
1117,2020-02-20,96003,1,309.697500
1117,2020-02-23,92407,1,309.697500
1117,2020-02-24,33966,1,309.697500
1117,2020-02-24,89506,1,309.697500
1117,2020-02-25,59715,1,309.697500
1117,2020-02-25,86404,1,309.697500
1117,2020-02-25,92008,1,309.697500
1117,2020-02-27,33172,1,309.697500
1117,2020-02-27,47201,1,309.697500
1117,2020-03-01,83651,1,309.697500
1117,2020-03-01,95670,1,309.697500
1117,2020-03-02,47303,1,309.697500
1117,2020-03-03,21710,1,309.697500
1117,2020-03-03,59106,1,309.697500
1117,2020-03-03,75182,1,309.697500
1117,2020-03-03,92223,1,309.697500
1117,2020-03-04,33166,1,309.697500
1117,2020-03-04,58701,1,309.697500
1117,2020-03-05,67871,1,309.697500
1117,2020-03-08,94542,1,309.697500
1117,2020-03-08,95973,1,309.697500
1117,2020-03-09,86413,1,309.697500
1117,2020-03-11,55024,1,309.697500
1117,2020-03-12,07607,1,309.697500
1117,2020-03-16,32828,1,309.697500
1117,2020-03-16,34667,1,309.697500
1117,2020-03-17,33010,1,309.697500
1117,2020-03-17,93906,2,619.395000
1117,2020-03-19,57718,1,309.697500
1117,2020-03-19,87401,1,309.697500
1117,2020-03-22,50316,1,309.697500
1117,2020-03-22,55054,1,309.697500
1117,2020-03-22,57702,1,309.697500
1117,2020-03-22,68701,1,309.697500
1117,2020-03-23,83301,1,309.697500
1117,2020-03-23,93307,1,309.697500
1117,2020-03-24,47620,1,309.697500
1117,2020-03-25,76049,1,309.697500
1117,2020-03-25,79110,1,309.697500
1117,2020-03-25,94561,1,309.697500
1117,2020-03-26,78407,1,309.697500
1117,2020-03-26,84062,1,309.697500
1117,2020-03-29,32174,1,309.697500
1117,2020-03-29,53185,1,309.697500
1117,2020-03-29,91709,1,309.697500
1117,2020-03-29,95946,1,309.697500
1117,2020-03-30,54822,1,309.697500
1117,2020-03-30,59102,1,309.697500
1117,2020-03-30,68820,1,309.697500
1117,2020-03-30,84020,1,309.697500
1117,2020-03-31,26563,1,309.697500
1117,2020-03-31,32773,1,309.697500
1117,2020-03-31,34743,1,309.697500
1117,2020-03-31,37042,1,309.697500
1117,2020-03-31,52070,1,309.697500
1117,2020-03-31,69021,1,309.697500
1117,2020-03-31,95341,1,309.697500
1117,2020-04-01,29540,1,309.697500
1117,2020-04-05,37923,1,309.697500
1117,2020-04-05,84043,1,309.697500
1117,2020-04-06,59016,1,309.697500
1117,2020-04-07,84654,1,309.697500
1117,2020-04-08,06360,1,309.697500
1117,2020-04-08,32507,1,309.697500
1117,2020-04-08,84341,1,309.697500
1117,2020-04-08,84528,1,309.697500
1117,2020-04-12,57701,1,309.697500
1117,2020-04-12,82072,1,309.697500
1117,2020-04-12,84087,1,309.697500
1117,2020-04-13,76015,1,309.697500
1117,2020-04-13,83686,1,309.697500
1117,2020-04-13,83705,1,309.697500
1117,2020-04-14,67147,1,309.697500
1117,2020-04-14,67204,1,309.697500
1117,2020-04-14,85745,1,309.697500
1117,2020-04-14,92253,1,309.697500
1117,2020-04-14,95425,1,309.697500
1117,2020-04-15,83401,1,309.697500
